ID,Folder,PDF_File,Category,Page,Product_Title,Description,Price_Formatted,Raw_Price,Extraction_Method,Line_Text
FURN-00518,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,6,64,,₹0,0,text_regex,64000/-
FURN-00519,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,7,40,,₹0,0,text_regex,40000/-
FURN-00520,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,7,360 &,,₹700,700,text_regex,900*900*360 & 700*700*450
FURN-00521,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,7,42,,₹0,0,text_regex,42000/-
FURN-00522,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,7,330 &,,₹673,673,text_regex,1340*812*330 & 673*444*430
FURN-00523,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,7,56,,₹0,0,text_regex,56000/-
FURN-00524,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,7,400 /,,₹580,580,text_regex,900*400 / 580*500
FURN-00525,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,7,65,,₹0,0,text_regex,65000/-
FURN-00526,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,7,52,,₹0,0,text_regex,52000/-
FURN-00527,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,7,60,,₹0,0,text_regex,60000/-
FURN-00528,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,Yb,,₹247,247,text_regex,YB 247
FURN-00529,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,350 /,,₹500,500,text_regex,1200*800*350 /  500*500*450
FURN-00530,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,75,,₹0,0,text_regex,75000/-
FURN-00531,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,Sc,,₹178,178,text_regex,Sc178
FURN-00532,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,430 /,,₹600,600,text_regex,900*430 / 600*340
FURN-00533,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,44,,₹0,0,text_regex,44000/-
FURN-00534,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,Yb,,₹241,241,text_regex,YB 241
FURN-00535,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,300 /,,₹600,600,text_regex,1000*1000*300 / 600*600*420
FURN-00536,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,68,,₹0,0,text_regex,68000/-
FURN-00537,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,Sc,,₹185,185,text_regex,SC 185
FURN-00538,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,400 /,,₹600,600,text_regex,850*800*400 / 600*600*500
FURN-00539,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,62,,₹0,0,text_regex,62000/-
FURN-00540,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,58,,₹0,0,text_regex,58000/-
FURN-00541,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,8,70,,₹0,0,text_regex,70000/-
FURN-00542,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,812 &,,₹812,812,text_regex,812 & 812B SET
FURN-00543,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,430 &,,₹600,600,text_regex,800*430 & 600*500
FURN-00544,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,32,,₹0,0,text_regex,32000/-
FURN-00545,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,400H &,,₹500,500,text_regex,900*400h & 500*500h
FURN-00546,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,55,,₹0,0,text_regex,55000/-
FURN-00547,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,Sc,,₹36,36,text_regex,Sc036
FURN-00548,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,450H &,,₹600,600,text_regex,800*450h & 600*350h
FURN-00549,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,37,,₹0,0,text_regex,37000/-
FURN-00550,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,Sc,,₹24,24,text_regex,SC 024
FURN-00551,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,450 H &,,₹600,600,text_regex,800*450 h & 600*380 h (Wht/Blk)
FURN-00552,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,29,,₹0,0,text_regex,29000/-
FURN-00553,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,390 &,,₹550,550,text_regex,800*390 & 550*480
FURN-00554,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,38,,₹0,0,text_regex,38000/-
FURN-00555,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,290 &,,₹600,600,text_regex,900*290 & 600*450
FURN-00556,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,42,,₹0,0,text_regex,42000/-
FURN-00557,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,410 &,,₹570,570,text_regex,880*410 & 570*470
FURN-00558,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,75,,₹0,0,text_regex,75000/-
FURN-00559,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,410 &,,₹515,515,text_regex,760*410 & 515*490
FURN-00560,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,44,,₹0,0,text_regex,44000/-
FURN-00561,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,380 &,,₹520,520,text_regex,820*380 & 520*490
FURN-00562,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,9,44,,₹0,0,text_regex,44000/-
FURN-00563,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,380 &,,₹500,500,text_regex,900*380 & 500*450
FURN-00564,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,40,,₹0,0,text_regex,40000/-
FURN-00565,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,400 &,,₹500,500,text_regex,800*400 & 500*500
FURN-00566,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,46,,₹0,0,text_regex,46000/-
FURN-00567,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,420 &,,₹590,590,text_regex,790*420 & 590*500
FURN-00568,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,17,,₹500,500,text_regex,17500/-
FURN-00569,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,300 &,,₹600,600,text_regex,1000*1000*300 & 600*470
FURN-00570,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,75,,₹0,0,text_regex,75000/-
FURN-00571,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,420 &,,₹590,590,text_regex,790*420 & 590*500
FURN-00572,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,21,,₹0,0,text_regex,21000/-
FURN-00573,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,Yb,,₹265,265,text_regex,YB 265
FURN-00574,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,1200 X 750 X,,₹350,350,text_regex,1200 x 750 x 350 | 600 x 430 x360
FURN-00575,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,45,,₹0,0,text_regex,45000/-
FURN-00576,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,1000 X,,₹400,400,text_regex,1000 x 400 | 580 x 450
FURN-00577,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,44,,₹0,0,text_regex,44000/-
FURN-00578,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,960 X,,₹350,350,text_regex,960 x 350 |  770 x 270
FURN-00579,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,40,,₹0,0,text_regex,40000/-
FURN-00580,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,330 &,,₹550,550,text_regex,900*330 & 550*420
FURN-00581,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,10,39,,₹0,0,text_regex,39000/-
FURN-00582,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,11,Ct,,₹826,826,text_regex,CT 826
FURN-00583,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,11,1400 X 725 X,,₹400,400,text_regex,1400 X 725 X 400
FURN-00584,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,11,40,,₹0,0,text_regex,40000/-
FURN-00585,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,11,1360 X 720 X,,₹400,400,text_regex,1360 X 720 X 400
FURN-00586,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,11,32,,₹0,0,text_regex,32000/-
FURN-00587,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,11,Sc,,₹130,130,text_regex,Sc130
FURN-00588,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,11,1300 X 700 X,,₹450,450,text_regex,1300 X 700 X 450
FURN-00589,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,11,38,,₹0,0,text_regex,38000/-
FURN-00590,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,11,42,,₹0,0,text_regex,42000/-
FURN-00591,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,11,Cj,,₹787,787,text_regex,CJ 787 SET
FURN-00592,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,11,350 & 1,,₹400,400,text_regex,1400*600*350 & 1400*400*300
FURN-00593,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,11,88,,₹0,0,text_regex,88000/-
FURN-00594,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,12,305 /,,₹305,305,text_regex,305 / 305 S
FURN-00595,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,12,800 X 800 X,,₹420,420,text_regex,800 X 800 X 420 | 550 X 550 X 470
FURN-00596,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,12,13,,₹0,0,text_regex,13000/- | 9500/-
FURN-00597,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,12,800X420 & 600X,,₹360,360,text_regex,800x420 & 600x360
FURN-00598,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,12,16,,₹0,0,text_regex,16000/-
FURN-00599,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,12,22,,₹0,0,text_regex,22000/-
FURN-00600,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,12,360 &,,₹500,500,text_regex,800*800*360 & 500*450
FURN-00601,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,12,33,,₹0,0,text_regex,33000/-
FURN-00602,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,12,Shs Set - 38,,₹0,0,text_regex,SHS SET - 38000/-
FURN-00603,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,12,18,,₹500,500,text_regex,18500/-
FURN-00604,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,12,29,,₹0,0,text_regex,29000/-
FURN-00605,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,Cj,,₹138,138,text_regex,CJ 138C
FURN-00606,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,26,,₹0,0,text_regex,26000/-
FURN-00607,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,Cj 1,,₹83,83,text_regex,CJ 1083B
FURN-00608,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,13,,₹0,0,text_regex,13000/-
FURN-00609,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,14,,₹0,0,text_regex,14000/-
FURN-00610,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,B 1,,₹33,33,text_regex,B 1033
FURN-00611,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,13,,₹0,0,text_regex,13000/-
FURN-00612,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,14,,₹0,0,text_regex,14000/-
FURN-00613,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,17,,₹0,0,text_regex,17000/-
FURN-00614,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,B1,,₹35,35,text_regex,B1035
FURN-00615,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,14,,₹0,0,text_regex,14000/-
FURN-00616,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,13,,₹0,0,text_regex,13000/-
FURN-00617,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,B1,,₹37,37,text_regex,B1037 COPPER
FURN-00618,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,13,12,,₹0,0,text_regex,12000/-
FURN-00619,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,Sl,,₹41,41,text_regex,SL 041
FURN-00620,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,23,,₹0,0,text_regex,23000/-
FURN-00621,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,Sl,,₹23,23,text_regex,SL 023
FURN-00622,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,16,,₹0,0,text_regex,16000/-
FURN-00623,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,Sl,,₹46,46,text_regex,SL 046
FURN-00624,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,14,,₹500,500,text_regex,14500/-
FURN-00625,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,Sl,,₹69,69,text_regex,SL 069
FURN-00626,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,23,,₹0,0,text_regex,23000/-
FURN-00627,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,Sl,,₹36,36,text_regex,SL 036
FURN-00628,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,15,,₹500,500,text_regex,15500/-
FURN-00629,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,Sl,,₹19,19,text_regex,SL 019
FURN-00630,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,14,,₹500,500,text_regex,14500/-
FURN-00631,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,18,,₹500,500,text_regex,18500/-
FURN-00632,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,14,,₹500,500,text_regex,14500/-
FURN-00633,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,14,14,,₹0,0,text_regex,14000/-
FURN-00634,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,Cj 1,,₹118,118,text_regex,CJ 1118B
FURN-00635,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,450X480X,,₹500,500,text_regex,450x480x500
FURN-00636,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,18,,₹500,500,text_regex,18500/-
FURN-00637,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,Cj 1,,₹35,35,text_regex,CJ 1035B
FURN-00638,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,550X400X,,₹465,465,text_regex,550x400x465
FURN-00639,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,18,,₹500,500,text_regex,18500/-
FURN-00640,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,Cj,,₹809,809,text_regex,CJ 809B
FURN-00641,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,600X500X,,₹500,500,text_regex,600x500x500
FURN-00642,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,18,,₹500,500,text_regex,18500/-
FURN-00643,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,14,,₹0,0,text_regex,14000/-
FURN-00644,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,14,,₹0,0,text_regex,14000/-
FURN-00645,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,18,,₹0,0,text_regex,18000/-
FURN-00646,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,B1,,₹26,26,text_regex,B1026
FURN-00647,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,16,,₹500,500,text_regex,16500/-
FURN-00648,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,B1,,₹34,34,text_regex,B1034 GOLD
FURN-00649,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,16,,₹0,0,text_regex,16000/-
FURN-00650,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,15,15,,₹0,0,text_regex,15000/-
FURN-00651,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,380 X,,₹550,550,text_regex,380 X 550
FURN-00652,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,Bj,,₹21,21,text_regex,BJ 021
FURN-00653,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,450 X,,₹500,500,text_regex,450 X 500
FURN-00654,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,16,,₹0,0,text_regex,16000/-
FURN-00655,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,Ct,,₹36,36,text_regex,CT 036
FURN-00656,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,500 X,,₹500,500,text_regex,500 X 500h
FURN-00657,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,12,,₹0,0,text_regex,12000/-
FURN-00658,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,500 X,,₹580,580,text_regex,500 X 580 h
FURN-00659,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,11,,₹500,500,text_regex,11500/-
FURN-00660,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,Ct,,₹15,15,text_regex,CT 015
FURN-00661,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,500 X,,₹500,500,text_regex,500 X 500 h
FURN-00662,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,11,,₹500,500,text_regex,11500/-
FURN-00663,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,500 X,,₹465,465,text_regex,500 X 465
FURN-00664,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,600 X 420 X,,₹510,510,text_regex,600 X 420 X 510
FURN-00665,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,18,,₹0,0,text_regex,18000/-
FURN-00666,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,Sl,,₹11,11,text_regex,SL 011
FURN-00667,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,Ht Adj,,₹700,700,text_regex,HT ADJ 700*400*500-760
FURN-00668,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,16,19,,₹0,0,text_regex,19000/-
FURN-00669,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,17,12,,₹0,0,text_regex,12000/-
FURN-00670,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,17,Sc,,₹110,110,text_regex,Sc110
FURN-00671,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,17,15,,₹0,0,text_regex,15000/-
FURN-00672,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,17,16,,₹500,500,text_regex,16500/-
FURN-00673,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,17,14,,₹0,0,text_regex,14000/-
FURN-00674,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,17,11,,₹0,0,text_regex,11000/-
FURN-00675,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,17,Sc,,₹114,114,text_regex,Sc114
FURN-00676,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,17,15,,₹0,0,text_regex,15000/-
FURN-00677,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,17,Sc,,₹75,75,text_regex,Sc075
FURN-00678,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,17,22,,₹0,0,text_regex,22000/- | 18000/-
FURN-00679,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,18,16,,₹0,0,text_regex,16000/-
FURN-00680,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,18,14,,₹0,0,text_regex,14000/- | 12000/-
FURN-00681,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,18,18,,₹0,0,text_regex,18000/- | 15000/-
FURN-00682,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,18,675 X 355 X,,₹400,400,text_regex,675 X 355 X 400 h
FURN-00683,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,18,12,,₹0,0,text_regex,12000/-
FURN-00684,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,18,Sl,,₹68,68,text_regex,SL 068
FURN-00685,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,18,12,,₹0,0,text_regex,12000/-
FURN-00686,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,19,St,,₹57,57,text_regex,ST 057
FURN-00687,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,19,47,,₹0,0,text_regex,47000/-
FURN-00688,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,19,St,,₹59,59,text_regex,ST 059
FURN-00689,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,19,52,,₹0,0,text_regex,52000/-
FURN-00690,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,19,St,,₹46,46,text_regex,ST 046
FURN-00691,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,19,49,,₹0,0,text_regex,49000/-
FURN-00692,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,19,St,,₹29,29,text_regex,ST 029
FURN-00693,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,19,45,,₹0,0,text_regex,45000/-
FURN-00694,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,20,St,,₹18,18,text_regex,ST 018
FURN-00695,A -DIVINE CHAIRS PRICELIST,TABLE & STAND PRICELIST-AUG26.pdf,tables,20,52,,₹0,0,text_regex,52000/-
